COSMIC_ID,cancer_type,ACA>A,ACA>G,ACA>T,ACC>A,ACC>G,ACC>T,ACG>A,ACG>G,ACG>T,ACT>A,ACT>G,ACT>T,ATA>A,ATA>C,ATA>G,ATC>A,ATC>C,ATC>G,ATG>A,ATG>C,ATG>G,ATT>A,ATT>C,ATT>G,CCA>A,CCA>G,CCA>T,CCC>A,CCC>G,CCC>T,CCG>A,CCG>G,CCG>T,CCT>A,CCT>G,CCT>T,CTA>A,CTA>C,CTA>G,CTC>A,CTC>C,CTC>G,CTG>A,CTG>C,CTG>G,CTT>A,CTT>C,CTT>G,GCA>A,GCA>G,GCA>T,GCC>A,GCC>G,GCC>T,GCG>A,GCG>G,GCG>T,GCT>A,GCT>G,GCT>T,GTA>A,GTA>C,GTA>G,GTC>A,GTC>C,GTC>G,GTG>A,GTG>C,GTG>G,GTT>A,GTT>C,GTT>G,TCA>A,TCA>G,TCA>T,TCC>A,TCC>G,TCC>T,TCG>A,TCG>G,TCG>T,TCT>A,TCT>G,TCT>T,TTA>A,TTA>C,TTA>G,TTC>A,TTC>C,TTC>G,TTG>A,TTG>C,TTG>G,TTT>A,TTT>C,TTT>G,MH,MS,Insertion,Other
910700,COREAD,3,2,3,1,1,0,1,0,2,4,1,0,0,1,0,0,0,0,0,1,0,1,4,0,1,3,5,0,1,0,1,2,7,0,2,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,1,0,0,0,1,2,0,1,0,0,0,1,0,0,2,0,2,1,0,0,3,6,10,1,2,4,1,1,6,3,5,6,0,4,0,0,0,0,1,1,0,0,0,1,7,15,20,12
910701,HNSC,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,1,0,1,1,0,0,0,0,3,0,2,0,0,2,2,1,2,1,0,0,0,3,0,0,0,0,1,1,1,0,1,0,0,0,2,0,0,2,1,0,4,0,0,0,0,0,0,0,2,2,0,0,0,1,0,2,2,0,3,0,3,0,1,1,0,0,1,0,0,0,1,1,2,0,1,1,2,14,21,17,10
910702,PAAD,2,0,3,0,2,0,2,0,3,3,0,0,1,0,1,2,4,0,3,2,0,3,0,0,5,0,0,0,1,0,1,0,2,1,0,0,1,2,0,1,3,1,0,1,3,0,1,2,0,1,0,0,0,3,1,0,4,0,5,0,0,0,5,0,1,2,1,1,3,3,0,3,2,0,2,1,0,1,0,2,3,1,3,5,1,0,0,1,4,2,0,1,0,1,0,1,9,19,35,19
910704,BRCA,3,2,0,0,0,1,0,3,1,5,0,0,0,7,1,1,0,0,1,1,2,0,1,1,1,3,3,2,1,1,1,2,0,0,0,0,0,1,0,0,3,1,1,4,0,1,1,2,0,2,3,0,1,1,0,0,4,4,6,0,1,0,1,2,1,1,2,0,3,0,1,3,5,27,26,6,6,11,1,2,3,1,37,11,1,0,0,0,3,2,0,0,1,0,1,1,14,21,43,13
910705,ALL/CLL,0,0,0,1,0,0,0,1,4,0,0,0,0,0,2,0,1,1,0,0,4,0,0,1,0,0,1,0,2,0,0,0,0,0,3,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,1,0,3,0,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,3,0,1,0,1,0,2,1,2,1,1,1,0,0,0,4,1,0,0,14,21,18,14
910706,LYMP,0,0,0,1,1,3,0,0,2,0,1,0,2,3,0,1,4,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,2,0,0,1,1,2,2,2,1,0,0,0,0,1,3,1,3,3,3,1,0,0,0,2,2,1,0,2,0,1,1,0,2,0,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,5,10,20,8
910710,LCML,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2,0,0,1,0,2,6,0,0,3,0,0,2,1,2,5,0,0,0,2,0,0,3,1,2,1,0,2,0,1,1,0,0,0,0,0,3,1,2,2,1,0,2,0,0,0,0,0,1,0,0,1,1,2,5,4,0,4,1,1,0,0,0,3,1,1,1,1,0,1,0,0,1,1,0,3,13,18,19,12
910779,LUSC,8,0,1,6,2,0,1,1,0,9,2,7,5,3,1,4,2,0,1,0,0,1,0,0,21,1,8,15,4,8,11,3,2,16,1,5,2,0,1,4,1,0,5,0,2,0,3,3,8,5,6,7,0,3,4,0,0,12,1,4,1,0,0,1,3,1,2,1,0,1,0,1,15,3,5,9,3,3,2,0,2,7,2,6,2,0,1,3,3,1,5,0,3,1,2,2,16,32,38,16
910780,NB,4,3,4,1,3,2,0,1,0,0,3,1,0,0,0,1,0,1,0,3,1,0,0,0,14,0,2,2,1,2,3,0,5,2,1,5,0,0,1,2,0,1,1,0,2,0,0,1,19,1,4,4,2,1,0,0,0,6,2,1,0,1,0,1,0,0,0,1,0,1,2,4,11,3,3,2,2,2,2,0,2,12,0,0,0,1,1,2,3,1,0,0,1,0,0,0,11,23,21,19
910781,UCEC,4,1,22,3,0,20,2,0,17,6,3,12,1,27,0,6,21,1,1,24,1,5,12,1,11,1,11,19,0,20,11,2,34,44,0,13,2,19,0,9,14,7,4,57,4,3,27,8,3,0,45,4,2,53,1,1,54,6,1,55,2,70,1,5,21,1,1,46,5,2,41,2,6,2,13,6,1,29,1,0,14,7,1,19,3,31,0,0,24,1,0,17,2,4,33,7,26,766,132,28
910784,SARC,1,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,2,1,0,0,1,1,5,1,0,0,1,0,0,0,0,0,4,1,0,2,0,2,1,0,3,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,23,27,8
910849,BONE,1,2,0,0,2,1,0,1,0,0,0,4,1,0,2,0,0,0,0,3,0,0,0,1,2,2,0,0,1,2,1,0,1,3,1,0,0,0,0,1,1,2,2,2,0,0,0,2,5,1,0,2,0,0,1,2,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,1,0,0,1,2,0,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,12,14,7
910850,LIHC,5,1,2,5,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,3,0,1,2,1,4,1,0,0,3,1,1,0,2,3,0,0,0,1,0,3,6,0,0,0,1,1,3,3,6,2,0,2,4,3,0,3,0,5,4,1,0,0,1,0,0,2,0,0,9,0,0,4,1,1,1,1,2,2,0,1,1,3,1,5,1,1,1,2,10,1,1,0,0,1,0,3,11,20,39,9
910851,LUSC,3,0,2,1,3,1,1,1,0,4,1,6,1,1,1,2,3,1,0,3,0,0,2,0,5,2,3,6,1,0,8,0,0,4,1,1,3,2,0,0,1,1,7,3,2,1,0,3,5,0,4,8,2,0,1,0,0,5,1,2,0,0,0,3,1,0,3,4,3,0,1,1,9,2,0,3,0,6,3,1,0,4,0,7,0,1,2,1,3,0,3,1,1,0,0,1,7,19,20,8
910853,SKCM,1,0,15,4,1,64,0,1,1,5,0,34,1,3,0,3,4,0,2,4,0,0,0,1,3,0,19,0,0,81,1,1,3,1,0,44,1,0,1,0,4,1,0,2,2,1,2,2,4,3,9,1,6,21,2,1,1,1,8,20,1,1,3,0,1,2,0,0,17,1,2,9,10,0,14,2,0,88,1,0,8,9,4,71,1,1,1,1,9,1,0,0,0,2,1,0,12,18,101,22
910861,DLBC,1,0,3,0,1,2,1,1,0,0,1,0,4,6,2,2,2,0,0,0,0,0,3,0,2,0,1,1,2,0,1,1,5,1,0,4,1,2,0,1,0,0,3,2,4,3,5,4,1,1,0,2,3,2,0,1,1,0,1,3,1,6,4,0,12,4,1,2,2,0,4,11,2,0,0,3,2,0,1,0,5,3,2,0,1,3,0,1,2,1,1,2,0,2,3,4,15,26,29,6
910899,SCLC,6,0,0,1,0,1,5,0,0,5,0,3,1,1,0,2,0,0,0,0,1,2,0,0,7,1,4,7,1,8,3,1,0,5,2,3,0,0,0,2,0,1,3,1,1,1,3,0,1,2,1,2,1,1,3,1,0,0,2,0,2,2,0,1,0,0,1,2,2,1,0,1,6,1,3,3,1,6,3,0,0,3,2,5,0,0,0,1,0,0,2,0,1,2,2,0,11,16,17,11
910900,LUAD,7,6,9,12,1,5,4,2,5,2,2,4,6,2,0,3,4,0,4,10,2,3,1,0,29,3,4,26,1,7,10,6,2,16,9,7,2,4,1,6,1,1,11,2,3,7,4,4,11,1,0,6,2,3,8,4,2,5,3,3,4,3,0,1,0,0,4,4,2,4,0,0,15,23,18,19,5,14,9,7,4,17,30,16,5,1,2,5,1,2,3,2,1,2,2,2,18,31,23,10
910903,SKCM,0,0,2,0,0,4,1,0,4,2,0,0,1,0,0,1,0,0,2,1,2,1,0,1,2,0,3,0,1,13,1,1,2,1,2,5,0,0,0,0,0,1,1,0,1,0,0,2,0,0,2,0,0,2,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,11,0,0,27,0,0,4,1,1,2,0,0,1,1,0,0,0,0,2,0,1,0,7,22,27,8
910904,HNSC,2,0,0,1,0,0,0,0,0,0,1,0,3,6,0,1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,1,0,1,0,0,0,0,1,0,2,0,4,0,0,0,2,0,0,1,0,2,0,2,1,0,0,0,1,0,2,1,3,0,2,0,1,0,5,6,2,1,1,0,5,3,1,1,2,0,0,1,0,1,1,0,0,1,0,0,10,12,27,13
910905,COREAD,4,0,0,1,1,0,3,0,0,2,2,0,2,0,2,2,0,0,2,0,0,0,0,1,1,1,0,1,0,3,0,3,0,5,0,3,1,0,1,1,7,0,0,0,1,2,1,2,2,0,2,1,4,1,0,0,1,2,2,0,0,0,2,0,1,0,0,0,5,0,2,4,0,3,4,4,2,0,0,2,0,5,4,5,2,1,0,1,4,0,0,0,1,3,0,4,10,22,49,9
910906,LYMP,0,0,2,1,1,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,3,1,2,2,2,6,3,0,1,0,0,0,1,2,1,2,0,1,1,1,2,2,0,0,2,1,0,0,1,2,3,2,0,0,0,1,1,1,0,0,0,6,0,0,3,2,0,4,1,0,0,0,0,0,1,1,0,0,1,0,1,2,1,0,1,1,2,0,3,10,9,21,15
910907,PAAD,0,1,2,2,2,0,1,0,0,2,1,2,2,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,2,0,0,3,1,0,1,2,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,4,0,1,5,0,3,1,1,5,3,1,0,1,0,0,1,0,3,0,0,1,2,3,0,16,13,31,10
910910,BRCA,0,0,1,0,1,0,3,1,0,0,0,0,3,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,1,1,1,0,2,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,2,3,1,0,1,0,4,1,1,4,1,1,0,1,4,3,2,2,1,0,1,0,0,1,0,0,0,0,2,14,28,30,15
910911,HNSC,5,0,0,0,0,0,1,0,4,1,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,2,0,1,3,3,2,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,2,3,0,0,1,0,4,1,0,4,1,1,0,1,0,0,0,0,2,0,1,0,0,4,2,1,2,0,0,1,0,1,2,0,0,0,1,0,2,0,0,0,0,1,0,0,6,23,15,9
910915,PAAD,5,2,0,2,1,0,2,0,1,3,0,0,0,0,0,0,2,0,3,3,0,0,0,0,4,1,1,0,0,3,0,1,2,0,0,1,0,0,1,0,4,1,0,0,0,1,1,1,0,1,2,0,2,2,0,2,1,1,8,0,1,1,2,1,2,3,0,0,7,0,0,6,1,1,3,3,3,2,0,0,1,3,2,2,1,1,0,2,5,0,0,2,1,0,0,2,5,19,29,6
910916,HNSC,3,2,3,0,2,0,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,3,1,0,3,2,1,3,2,2,1,0,2,0,1,7,0,0,1,0,3,0,0,2,3,0,3,2,0,0,3,0,0,2,1,0,2,6,0,1,0,1,4,1,0,0,0,1,11,0,3,0,4,27,29,1,11,12,1,0,3,2,23,21,0,0,0,1,2,0,1,0,0,0,1,1,5,22,15,12
910918,DLBC,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,67,123,2,14,38,3,5,21,9,62,62,0,0,1,1,0,2,1,0,0,1,0,0,11,21,20,11
910919,DLBC,1,0,5,0,0,0,0,0,0,1,0,2,1,0,1,1,0,0,1,2,0,1,0,3,1,2,0,0,1,2,0,0,0,2,0,3,0,0,1,0,3,0,0,1,1,1,1,2,2,0,3,1,0,6,0,0,0,1,0,1,1,0,0,1,0,0,0,1,2,0,0,2,1,1,6,0,0,4,0,1,2,0,1,4,2,0,1,0,0,1,1,0,1,1,1,7,8,26,24,8
910920,KIRC,0,1,1,1,0,1,0,1,6,1,0,0,0,0,0,0,5,0,1,0,0,1,0,1,1,1,1,2,0,0,1,3,2,0,1,0,1,0,0,0,0,4,4,0,0,0,0,0,1,0,3,0,1,3,0,2,0,1,0,1,0,0,0,1,2,1,1,0,0,0,2,2,1,0,2,2,0,1,2,1,0,3,2,2,0,0,3,1,1,1,0,0,0,1,1,1,47,102,126,30
910921,SKCM,9,0,0,3,0,3,0,1,1,4,0,0,0,0,0,1,4,0,0,0,0,0,1,1,2,1,13,0,0,10,0,1,0,2,0,6,3,1,0,0,6,2,0,0,0,1,1,1,0,6,0,2,7,2,1,1,0,0,6,0,0,0,3,0,0,2,1,0,11,0,0,10,4,1,8,0,1,22,0,0,5,0,0,11,1,1,0,1,10,0,0,1,1,0,2,0,10,19,83,14
910922,KIRC,4,0,0,0,2,1,1,0,0,2,2,1,0,0,1,0,0,2,0,0,0,2,1,0,6,2,2,2,2,3,2,0,1,4,2,5,0,0,0,0,3,1,0,0,0,0,2,1,2,1,5,0,1,0,1,0,0,0,3,3,1,1,2,1,1,0,1,0,3,0,3,1,4,0,1,1,2,3,2,0,2,1,1,6,2,0,0,1,0,0,0,0,0,1,2,0,20,20,30,14
910924,STAD,2,0,21,0,3,13,0,0,32,6,1,14,0,5,0,4,9,1,2,22,1,6,3,1,11,1,5,28,0,13,5,2,37,55,1,12,1,6,2,3,6,8,2,30,3,2,8,13,2,0,21,5,1,74,2,0,124,11,0,32,2,23,0,7,19,2,2,22,0,3,11,13,5,0,12,2,0,10,0,1,20,10,4,10,3,3,0,1,6,1,1,11,1,5,8,9,33,1168,186,36
910925,SKCM,1,0,2,0,0,2,1,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,1,0,0,5,1,0,0,0,2,0,1,1,0,1,1,0,1,0,0,8,25,40,2,10,4,2,1,8,1,48,21,1,1,0,0,0,1,0,0,0,0,0,0,14,17,26,13
910926,BLCA,1,0,0,0,1,0,0,1,1,1,1,0,2,0,0,0,3,1,2,0,0,3,1,0,4,0,2,2,1,6,2,0,0,4,1,0,9,0,1,13,1,1,20,0,0,3,0,0,4,0,1,6,0,2,0,0,0,2,0,0,9,0,1,2,3,1,2,0,1,3,0,1,2,2,1,1,0,0,1,0,0,0,5,0,6,0,0,2,0,0,11,0,2,3,0,1,23,32,37,17
910927,BRCA,2,2,10,2,0,4,1,0,9,1,0,8,1,4,1,1,6,0,0,9,1,3,3,1,4,0,3,10,1,6,5,0,20,14,0,3,0,2,1,0,10,1,1,11,0,1,5,2,1,0,21,2,0,24,1,0,18,5,1,15,0,2,1,1,1,0,0,5,0,0,1,3,2,0,4,1,0,7,1,0,2,7,0,4,0,3,0,1,3,2,1,7,0,2,4,2,14,347,82,24
910930,DLBC,0,0,0,2,0,1,0,1,0,6,1,0,2,2,0,4,1,0,0,2,1,0,2,1,3,0,7,0,0,4,2,1,0,2,2,4,1,0,0,2,0,1,3,0,2,0,1,2,5,1,0,1,2,4,0,0,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,7,0,1,6,0,0,0,8,0,0,1,0,0,1,1,0,2,0,0,0,0,1,8,27,27,15
910931,LUAD,5,0,0,0,0,0,1,0,2,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,4,2,1,2,0,4,0,0,1,3,2,0,2,0,0,0,6,0,0,0,2,0,0,2,3,0,3,0,1,3,0,0,0,2,0,3,1,1,0,0,2,0,1,0,1,0,1,1,3,1,0,2,0,1,1,0,0,0,1,0,2,0,0,0,1,1,2,0,0,1,0,1,7,28,20,19
910932,SKCM,12,0,0,2,0,5,0,0,0,6,0,3,1,0,0,0,3,2,1,5,1,1,0,0,7,0,0,6,1,0,2,0,2,4,0,9,0,0,0,0,4,0,0,0,3,0,4,2,2,1,0,0,9,3,1,4,5,1,6,1,1,5,2,4,1,5,0,0,11,0,2,7,5,1,2,3,0,2,4,0,0,2,0,7,2,0,1,0,6,2,3,3,0,0,5,0,17,25,109,20
910933,GBM,2,3,0,0,0,0,0,0,2,0,4,1,0,0,2,0,1,2,0,1,0,0,1,0,4,2,0,1,3,4,0,1,1,2,0,0,0,0,1,0,3,1,0,2,1,2,0,0,0,1,2,2,0,2,0,0,3,1,0,0,2,1,1,0,0,1,0,0,0,0,0,2,7,3,4,0,1,4,0,0,1,1,0,3,2,1,1,1,0,0,1,0,1,1,1,1,9,14,23,21
910934,DLBC,3,0,2,4,0,0,0,1,3,5,1,6,0,2,1,0,4,1,0,2,0,0,0,0,7,2,0,0,0,3,2,1,3,1,1,6,1,0,0,0,2,1,1,0,1,2,4,0,4,3,1,1,7,6,0,0,3,0,8,4,4,2,1,2,3,3,0,0,12,0,4,11,1,2,3,0,0,4,2,0,0,1,0,0,0,0,1,0,8,0,0,2,0,0,2,4,12,22,80,17
910936,HNSC,0,1,0,1,0,1,0,0,0,3,2,0,0,0,1,0,0,0,1,0,1,0,0,0,5,0,0,2,1,0,2,0,5,3,2,1,1,0,0,0,0,0,1,0,0,0,1,4,0,2,0,0,1,1,1,1,2,1,1,0,0,0,0,2,0,0,1,0,2,0,0,0,3,2,3,3,0,0,0,0,0,0,3,4,0,0,1,0,1,1,1,0,1,1,1,1,14,17,17,15
910937,SCLC,3,0,5,0,1,1,1,1,0,3,1,4,0,0,1,0,1,1,2,3,2,0,2,0,4,2,1,2,0,1,6,1,2,1,3,1,1,0,0,2,0,2,5,3,0,5,2,0,3,1,1,2,0,0,3,0,1,1,1,0,1,3,2,0,0,0,1,2,3,2,2,2,5,0,4,3,2,0,2,1,1,2,3,3,1,1,0,0,0,1,0,0,2,2,2,0,2,21,33,18
910941,NB,4,0,2,1,2,0,2,0,0,2,1,0,2,1,0,1,0,0,2,0,2,1,1,1,5,3,1,1,0,1,3,1,3,4,2,3,0,0,0,2,3,0,0,0,1,2,0,3,5,0,3,4,2,0,0,0,0,2,1,0,0,4,0,0,1,1,0,1,6,0,0,0,3,0,0,1,0,0,1,0,2,9,0,0,1,0,0,1,3,0,0,0,0,0,0,1,13,21,26,9
910942,LGG,3,0,1,1,2,2,0,1,5,2,0,0,0,0,1,1,1,0,4,5,2,2,0,0,1,1,7,2,3,2,0,0,0,1,1,0,0,0,0,3,3,0,1,0,4,1,1,0,0,0,5,3,0,2,1,1,9,4,0,0,1,0,1,1,1,3,1,0,2,0,3,0,2,1,1,0,3,3,0,1,1,2,1,0,2,1,1,3,0,1,0,0,2,0,6,0,12,24,31,14
910943,GBM,1,0,1,0,0,0,3,0,0,3,0,0,0,3,1,3,1,2,0,0,1,0,1,1,6,0,0,3,0,1,4,2,5,2,0,4,0,0,1,1,2,0,2,1,2,2,0,1,5,2,0,1,0,0,0,0,2,0,0,2,0,3,0,3,0,1,0,0,0,0,2,0,4,0,1,1,0,0,0,1,1,2,2,0,1,2,1,0,2,3,0,0,1,1,0,0,11,20,25,8
910944,ALL/CLL,1,2,2,0,0,0,2,2,1,0,0,0,1,0,0,0,2,1,2,4,0,0,0,1,5,3,1,5,1,0,3,1,2,4,1,2,0,0,0,0,1,1,2,1,0,0,3,0,3,0,1,1,1,2,0,1,0,0,0,2,1,0,2,0,2,0,0,2,2,0,0,0,3,0,1,2,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,2,7,16,16,12
910947,LAML,2,0,2,1,0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,3,3,2,3,0,1,1,0,0,3,1,4,0,0,1,0,0,0,0,1,1,0,3,1,0,0,2,0,0,0,1,0,0,5,2,1,1,1,0,2,0,0,1,0,1,2,0,0,8,0,0,1,0,0,1,0,3,3,0,3,0,0,2,1,1,0,0,1,1,0,0,0,15,35,23,10
910948,BRCA,0,0,4,1,1,0,2,1,2,1,1,1,0,0,1,1,0,0,0,3,0,0,0,1,1,1,0,0,0,1,0,0,3,5,2,2,0,0,1,0,0,0,1,0,1,0,1,0,2,1,0,2,0,1,0,1,2,2,0,2,1,0,1,2,0,0,0,0,1,0,0,0,5,8,10,4,7,0,3,0,2,2,10,7,1,1,0,0,0,1,2,0,0,0,0,1,8,14,18,6
910951,LCML,0,3,11,2,0,8,0,1,46,0,1,10,4,10,0,1,5,2,1,8,1,0,3,1,3,0,2,11,1,12,1,0,79,15,3,11,1,7,0,0,8,0,2,9,0,0,6,4,1,1,21,7,0,22,2,0,105,7,0,29,1,18,0,2,10,0,0,17,0,0,18,5,4,1,5,5,0,11,2,3,21,5,0,7,7,5,0,2,8,1,0,3,2,0,3,1,22,658,88,26
910952,KIRC,2,0,3,2,0,1,0,0,0,1,0,1,2,0,0,1,1,1,0,0,1,0,0,1,4,0,2,2,0,2,1,1,4,2,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0,0,1,0,0,1,0,1,0,0,2,0,0,1,0,0,0,3,0,0,0,1,1,0,1,5,0,1,0,1,6,0,1,0,0,1,1,0,1,0,0,0,3,1,2,0,12,14,20,11
924100,PRAD,0,1,36,1,2,8,0,1,75,4,1,7,1,9,0,3,9,2,4,17,2,4,3,1,6,0,11,20,1,11,8,1,70,47,1,8,1,14,0,3,9,2,0,40,6,1,9,2,0,1,38,2,3,55,0,1,78,5,2,30,4,16,0,5,7,1,2,14,4,5,13,3,2,1,13,3,1,15,2,0,29,7,0,7,3,9,0,0,5,0,1,9,3,5,13,5,34,945,242,30
924102,THCA,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,2,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,2,2,2,0,3,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,4,12,12,3,1,2,0,0,0,0,7,2,1,0,0,1,0,0,0,2,1,0,1,2,16,28,18,10
924104,THCA,3,1,3,1,3,0,0,0,1,3,0,0,2,2,0,0,0,0,0,0,1,1,0,1,2,0,3,7,0,1,5,0,3,1,2,3,0,0,0,1,1,2,0,1,0,3,0,1,2,0,4,0,0,2,3,0,0,2,1,3,1,1,1,3,0,4,1,0,0,1,0,0,3,4,5,4,2,5,3,0,0,0,6,8,1,0,2,0,3,3,1,1,2,0,4,1,9,21,17,17
924105,PRAD,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,2,2,0,0,2,1,0,0,0,5,0,0,2,0,0,7,0,0,1,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,0,0,0,10,22,26,10
924106,BRCA,1,1,5,1,1,0,1,0,0,2,0,0,0,1,0,1,1,0,0,2,2,0,3,0,3,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,4,1,0,0,1,0,3,1,1,0,2,1,0,1,0,0,0,0,0,1,0,0,15,36,90,3,17,23,1,4,9,5,51,40,0,0,0,1,1,0,0,0,0,0,0,0,12,23,35,9
924107,CESC,4,2,0,0,0,0,0,1,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,6,0,2,0,0,1,1,0,2,1,2,1,1,1,1,0,0,1,0,0,0,1,0,4,0,2,3,0,0,3,1,0,3,1,0,2,0,0,0,0,3,2,0,1,0,2,2,0,2,3,5,4,4,1,0,0,2,3,4,2,2,1,0,0,0,0,0,0,1,1,0,2,8,20,20,9
924108,COREAD,2,0,2,2,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,2,1,0,1,0,1,0,0,1,0,0,1,2,0,0,3,0,1,3,0,0,2,4,0,4,1,0,0,0,1,1,2,0,5,0,0,0,1,0,1,0,1,0,1,2,1,9,21,20,9
924110,HL,1,0,0,1,0,2,2,1,3,1,4,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,12,2,0,10,3,0,3,1,2,6,1,0,0,0,1,0,2,0,1,0,2,1,2,1,3,0,0,0,0,0,0,0,1,2,1,2,0,0,1,0,0,0,0,0,3,1,2,3,11,3,1,23,3,0,4,1,4,9,0,1,1,1,1,0,0,2,2,1,1,1,9,11,28,15
924111,HNSC,1,2,2,3,0,3,0,0,1,1,0,0,0,1,2,0,4,2,0,0,0,1,1,0,3,1,1,3,2,0,2,2,0,0,0,2,0,0,2,3,2,0,0,0,1,0,1,2,4,0,4,1,0,2,2,0,3,0,0,5,0,0,0,1,1,0,1,0,0,0,3,1,9,3,1,5,1,1,0,2,4,2,4,0,1,0,0,2,0,1,1,1,0,0,2,2,8,29,26,13
924151,THCA,2,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,2,1,0,0,1,2,0,0,0,0,1,0,0,1,0,2,0,1,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,2,0,1,2,2,6,8,1,0,2,1,0,1,2,7,5,0,0,0,0,0,0,1,0,1,0,0,1,20,24,27,16
924186,OV,2,2,6,0,0,7,3,0,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,17,0,3,9,0,4,1,0,2,5,0,3,1,0,1,0,1,0,0,1,3,0,1,0,2,1,0,4,1,0,0,2,2,1,0,0,0,0,0,2,5,0,0,0,0,1,0,0,2,0,2,1,0,3,0,2,0,0,0,1,2,1,2,0,0,0,0,3,0,0,0,3,10,42,40,17
924187,UCEC,2,0,0,0,0,1,0,1,2,1,0,2,0,0,0,0,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,1,1,2,1,0,1,0,0,2,0,0,1,2,0,0,1,3,2,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,11,11,28,9
924188,LGG,0,1,6,2,0,2,1,1,2,1,1,0,0,1,0,0,3,0,0,0,1,0,0,0,1,1,2,3,4,0,0,0,4,0,3,0,0,0,0,0,5,0,3,0,1,0,0,2,2,0,1,0,0,0,1,0,1,0,2,3,0,0,1,0,0,1,0,0,0,0,4,0,2,2,4,2,1,1,1,1,6,4,0,0,0,4,0,0,2,0,4,0,1,1,4,1,12,33,36,14
